timestamp_ms,acc_x,acc_y,acc_z,activity_label
11837858,-0.0366,9.629,0.7787,STANDING
11837878,-0.0708,9.6153,0.8012,STANDING
11837898,-0.0972,9.6124,0.8054,STANDING
11837918,-0.1111,9.6084,0.795,STANDING
11837938,-0.1187,9.6004,0.7905,STANDING
11837958,-0.1183,9.5986,0.7902,STANDING
11837978,-0.1165,9.5952,0.7809,STANDING
11837998,-0.1375,9.6055,0.7265,STANDING
11838018,-0.139,9.6261,0.6913,STANDING
11838038,-0.0983,9.6426,0.7206,STANDING
11838058,-0.0631,9.6384,0.7472,STANDING
11838078,-0.013,9.6135,0.7203,STANDING
11838098,0.013,9.5871,0.6829,STANDING
11838118,0.0343,9.6298,0.6468,STANDING
11838138,0.0617,9.652,0.6088,STANDING
11838158,0.0892,9.6506,0.5955,STANDING
11838178,0.1209,9.6439,0.5894,STANDING
11838198,0.1569,9.6392,0.5835,STANDING
11838218,0.193,9.6339,0.5865,STANDING
11838238,0.2167,9.6386,0.5942,STANDING
11838258,0.2324,9.6398,0.5866,STANDING
11838278,0.2517,9.6408,0.5822,STANDING
11838298,0.2672,9.6371,0.5749,STANDING
11838318,0.2722,9.6377,0.5617,STANDING
11838338,0.2585,9.641,0.547,STANDING
11838358,0.2418,9.6529,0.5373,STANDING
11838378,0.2258,9.6671,0.5245,STANDING
11838398,0.2145,9.6713,0.5264,STANDING
11838418,0.2064,9.6661,0.5299,STANDING
11838438,0.1987,9.6565,0.5299,STANDING
11838458,0.1944,9.6534,0.5319,STANDING
11838478,0.201,9.6432,0.5386,STANDING
11838498,0.2004,9.6412,0.5577,STANDING
11838518,0.2179,9.6405,0.5709,STANDING
11838538,0.2092,9.6272,0.6294,STANDING
11838558,0.1425,9.5647,0.6464,STANDING
11838578,0.1677,9.5487,0.6259,STANDING
11838598,0.1743,9.5542,0.6052,STANDING
11838618,0.1721,9.5697,0.6,STANDING
11838638,0.1815,9.584,0.5846,STANDING
11838658,0.1824,9.5937,0.5704,STANDING
11838678,0.169,9.6015,0.5722,STANDING
11838698,0.1565,9.606,0.5799,STANDING
11838718,0.1473,9.6117,0.5832,STANDING
11838738,0.1455,9.6209,0.5937,STANDING
11838758,0.1496,9.6301,0.601,STANDING
11838778,0.1537,9.6327,0.6109,STANDING
11838798,0.1506,9.6301,0.6065,STANDING
11838818,0.1443,9.6255,0.6031,STANDING
11838838,0.1308,9.629,0.5957,STANDING
11838858,0.1236,9.6293,0.5999,STANDING
11838878,0.1281,9.6276,0.6043,STANDING
11838898,0.13,9.6328,0.6142,STANDING
11838918,0.1277,9.6266,0.6222,STANDING
11838938,0.1213,9.6134,0.6249,STANDING
11838958,0.1151,9.6066,0.618,STANDING
11838978,0.1178,9.6226,0.6161,STANDING
11838998,0.1302,9.6274,0.6085,STANDING
11839018,0.1379,9.633,0.5782,STANDING
11839038,0.2238,9.5792,0.5482,STANDING
11839058,0.2348,9.5637,0.5262,STANDING
11839078,0.2205,9.5802,0.4835,STANDING
11839098,0.2064,9.6,0.4923,STANDING
11839118,0.1951,9.614,0.5061,STANDING
11839138,0.1862,9.6197,0.5208,STANDING
11839158,0.175,9.6265,0.5364,STANDING
11839178,0.1604,9.6328,0.5471,STANDING
11839198,0.1466,9.638,0.5511,STANDING
11839218,0.1336,9.6308,0.5517,STANDING
11839238,0.1243,9.6297,0.5568,STANDING
11839258,0.1258,9.6363,0.5626,STANDING
11839278,0.1252,9.6369,0.5629,STANDING
11839298,0.1229,9.6356,0.5668,STANDING
11839318,0.1124,9.6338,0.5673,STANDING
11839338,0.1079,9.6395,0.5751,STANDING
11839358,0.0995,9.6458,0.5703,STANDING
11839378,0.0993,9.6513,0.5643,STANDING
11839398,0.1065,9.6527,0.5699,STANDING
11839418,0.1069,9.652,0.5759,STANDING
11839438,0.0999,9.6485,0.5425,STANDING
11839458,0.0845,9.6491,0.5542,STANDING
11839478,0.0969,9.6432,0.5553,STANDING
11839498,0.1236,9.7324,0.5647,STANDING
11839518,0.1101,9.7271,0.5813,STANDING
11839538,0.1024,9.7011,0.5859,STANDING
11839558,0.1098,9.688,0.5826,STANDING
11839578,0.1122,9.6961,0.5331,STANDING
11839598,0.1075,9.7023,0.5252,STANDING
11839618,0.1047,9.7032,0.5177,STANDING
11839638,0.1053,9.695,0.5249,STANDING
11839658,0.1056,9.6864,0.5362,STANDING
11839678,0.1033,9.6739,0.5395,STANDING
11839698,0.0977,9.6667,0.5441,STANDING
11839718,0.0886,9.6625,0.5378,STANDING
11839738,0.0858,9.6561,0.5402,STANDING
11839758,0.0827,9.6483,0.5466,STANDING
11839778,0.077,9.6439,0.5527,STANDING
11839798,0.0733,9.643,0.5578,STANDING
11839818,0.0801,9.6366,0.5665,STANDING
11839838,0.0721,9.6298,0.5735,STANDING
11839858,0.0584,9.6309,0.5754,STANDING
11839878,0.057,9.6333,0.5743,STANDING
11839898,0.0668,9.6394,0.5778,STANDING
11839918,0.0745,9.6402,0.5807,STANDING
11839938,0.0841,9.6328,0.5828,STANDING
11839958,0.0706,9.6385,0.5934,STANDING
11839978,0.0695,9.6532,0.5654,STANDING
11839998,0.0896,9.6676,0.5461,STANDING
11840018,0.0919,9.6754,0.542,STANDING
11840038,0.0652,9.6813,0.5414,STANDING
11840058,0.0467,9.6799,0.5355,STANDING
11840078,0.0454,9.6779,0.5266,STANDING
11840098,0.0489,9.6753,0.5245,STANDING
11840118,0.0478,9.6685,0.5302,STANDING
11840138,0.0471,9.6648,0.5329,STANDING
11840158,0.0433,9.6563,0.5388,STANDING
11840178,0.0426,9.6467,0.5474,STANDING
11840198,0.0466,9.6445,0.5493,STANDING
11840218,0.0536,9.6439,0.5485,STANDING
11840238,0.0564,9.6473,0.5571,STANDING
11840258,0.0578,9.6443,0.5622,STANDING
11840278,0.0607,9.6397,0.5588,STANDING
11840298,0.066,9.6446,0.5497,STANDING
11840318,0.0626,9.6521,0.5551,STANDING
11840338,0.0536,9.659,0.5527,STANDING
11840358,0.0612,9.6627,0.5474,STANDING
11840378,0.0654,9.6536,0.546,STANDING
11840398,0.0622,9.6427,0.5477,STANDING
11840418,0.0541,9.6403,0.5534,STANDING
11840438,0.0551,9.6426,0.5532,STANDING
11840458,0.0567,9.6543,0.5955,STANDING
11840478,0.0678,9.6841,0.6347,STANDING
11840498,0.0677,9.6204,0.6056,STANDING
11840518,0.0747,9.5838,0.6249,STANDING
11840538,0.0787,9.5916,0.6628,STANDING
11840558,0.0803,9.5844,0.6522,STANDING
11840578,0.0725,9.5934,0.642,STANDING
11840598,0.0654,9.6104,0.6205,STANDING
11840618,0.0782,9.6264,0.5986,STANDING
11840638,0.0836,9.64,0.5882,STANDING
11840658,0.0809,9.6475,0.5743,STANDING
11840678,0.085,9.6515,0.5751,STANDING
11840698,0.0864,9.6558,0.57,STANDING
11840718,0.0801,9.6518,0.5622,STANDING
11840738,0.0779,9.6563,0.5588,STANDING
11840758,0.0789,9.6539,0.5569,STANDING
11840778,0.0731,9.6511,0.5417,STANDING
11840798,0.067,9.6547,0.5337,STANDING
11840818,0.0691,9.6472,0.5323,STANDING
11840838,0.0717,9.6451,0.5327,STANDING
11840858,0.0729,9.6461,0.5348,STANDING
11840878,0.0767,9.6449,0.5348,STANDING
11840898,0.0648,9.6449,0.5385,STANDING
11840918,0.0561,9.6319,0.5433,STANDING
11840938,0.0575,9.6714,0.4952,STANDING
11840958,0.0713,9.7063,0.5232,STANDING
11840978,0.0639,9.7114,0.553,STANDING
11840998,0.0638,9.7058,0.5652,STANDING
11841018,0.0842,9.6896,0.562,STANDING
11841038,0.1072,9.6742,0.5627,STANDING
11841058,0.1144,9.665,0.5556,STANDING
11841078,0.1122,9.666,0.5541,STANDING
11841098,0.1049,9.6742,0.5447,STANDING
11841118,0.1055,9.6769,0.5361,STANDING
11841138,0.1002,9.6736,0.5311,STANDING
11841158,0.0961,9.6679,0.5355,STANDING
11841178,0.089,9.6626,0.5453,STANDING
11841198,0.0862,9.6602,0.5507,STANDING
11841218,0.0847,9.6534,0.5529,STANDING
11841238,0.077,9.6527,0.5494,STANDING
11841258,0.071,9.6455,0.5484,STANDING
11841278,0.0752,9.6438,0.5429,STANDING
11841298,0.0692,9.6412,0.5414,STANDING
11841318,0.0644,9.6371,0.541,STANDING
11841338,0.0606,9.635,0.5435,STANDING
11841358,0.0641,9.6331,0.5448,STANDING
11841378,0.0679,9.6316,0.5447,STANDING
11841398,0.0912,9.6347,0.5339,STANDING
11841418,0.1318,9.6353,0.5342,STANDING
11841438,0.1859,9.6518,0.5022,STANDING
11841458,0.1789,9.6694,0.5139,STANDING
11841478,0.1639,9.6649,0.5667,STANDING
11841498,0.1135,9.6529,0.5838,STANDING
11841518,0.0835,9.6542,0.5836,STANDING
11841538,0.0697,9.6562,0.5578,STANDING
11841558,0.0733,9.6625,0.5425,STANDING
11841578,0.0744,9.6684,0.5411,STANDING
11841598,0.0705,9.6639,0.5407,STANDING
11841618,0.0682,9.6577,0.5425,STANDING
11841638,0.0626,9.6534,0.5462,STANDING
11841658,0.0581,9.6509,0.5497,STANDING
11841678,0.0573,9.6478,0.5553,STANDING
11841698,0.0557,9.65,0.5633,STANDING
11841718,0.0516,9.6471,0.5717,STANDING
11841738,0.0437,9.6487,0.568,STANDING
11841758,0.041,9.6516,0.559,STANDING
11841778,0.0501,9.6464,0.5579,STANDING
11841798,0.0507,9.6453,0.5637,STANDING
11841818,0.0503,9.6434,0.5646,STANDING
11841838,0.0503,9.6427,0.571,STANDING
11841858,0.0544,9.6413,0.5695,STANDING
11841878,0.0516,9.6495,0.5627,STANDING
11841898,0.0472,9.6351,0.5838,STANDING
11841918,0.0183,9.6357,0.5999,STANDING
11841938,0.0161,9.6163,0.6416,STANDING
11841958,0.02,9.6083,0.6775,STANDING
11841978,0.0334,9.6134,0.6541,STANDING
11841998,0.0487,9.6073,0.6532,STANDING
11842018,0.0667,9.6135,0.6464,STANDING
11842038,0.0614,9.6167,0.6344,STANDING
11842058,0.0524,9.6222,0.6202,STANDING
11842078,0.0433,9.633,0.6037,STANDING
11842098,0.0426,9.6429,0.5971,STANDING
11842118,0.0456,9.6467,0.588,STANDING
11842138,0.0386,9.6428,0.5788,STANDING
11842158,0.0323,9.6449,0.564,STANDING
11842178,0.0336,9.6451,0.5548,STANDING
11842198,0.0356,9.6543,0.5481,STANDING
11842218,0.042,9.6601,0.5428,STANDING
11842238,0.0462,9.658,0.5434,STANDING
11842258,0.0496,9.6536,0.537,STANDING
11842278,0.0522,9.652,0.5346,STANDING
11842298,0.0526,9.6433,0.5375,STANDING
11842318,0.0517,9.6437,0.535,STANDING
11842338,0.0474,9.6457,0.5312,STANDING
11842358,0.0552,9.6547,0.53,STANDING
11842378,0.0707,9.6524,0.5012,STANDING
11842398,0.0832,9.6064,0.4689,STANDING
11842418,0.095,9.5856,0.4834,STANDING
11842438,0.0859,9.5917,0.528,STANDING
11842458,0.0809,9.599,0.5477,STANDING
11842478,0.0674,9.6047,0.5353,STANDING
11842498,0.0658,9.6093,0.5371,STANDING
11842518,0.0701,9.6199,0.5299,STANDING
11842538,0.0689,9.6274,0.5355,STANDING
11842558,0.0715,9.6299,0.539,STANDING
11842578,0.0718,9.6385,0.5437,STANDING
11842598,0.0748,9.6395,0.5474,STANDING
11842618,0.0766,9.6348,0.5504,STANDING
11842638,0.0805,9.6245,0.5528,STANDING
11842658,0.0819,9.6144,0.556,STANDING
11842678,0.0755,9.6157,0.5639,STANDING
11842698,0.0772,9.6239,0.5632,STANDING
11842718,0.0785,9.6289,0.5615,STANDING
11842738,0.0867,9.6265,0.5629,STANDING
11842758,0.0926,9.6254,0.5612,STANDING
11842778,0.0899,9.6281,0.561,STANDING
11842798,0.0942,9.6369,0.5626,STANDING
11842818,0.095,9.6449,0.5591,STANDING
11842838,0.1077,9.6429,0.5544,STANDING
11842858,0.1103,9.6424,0.5882,SIT_DOWN
11842878,0.1013,9.6325,0.6074,SIT_DOWN
11842898,0.1117,9.6169,0.6386,SIT_DOWN
11842918,0.095,9.6758,0.6641,SIT_DOWN
11842938,0.1217,9.6944,0.7004,SIT_DOWN
11842958,0.1015,9.6865,0.7055,SIT_DOWN
11842978,0.0931,9.6841,0.6777,SIT_DOWN
11842998,0.1003,9.6775,0.6418,SIT_DOWN
11843018,0.1037,9.6618,0.6263,SIT_DOWN
11843038,0.1102,9.6554,0.6097,SIT_DOWN
11843058,0.1181,9.6517,0.6038,SIT_DOWN
11843078,0.1233,9.659,0.5935,SIT_DOWN
11843098,0.1231,9.676,0.5842,SIT_DOWN
11843118,0.1279,9.7067,0.5848,SIT_DOWN
11843138,0.1352,9.757,0.5818,SIT_DOWN
11843158,0.1336,9.8208,0.5723,SIT_DOWN
11843178,0.125,9.8864,0.5444,SIT_DOWN
11843198,0.1312,9.9412,0.505,SIT_DOWN
11843218,0.138,9.9617,0.4751,SIT_DOWN
11843238,0.1431,9.9487,0.438,SIT_DOWN
11843258,0.1172,9.9253,0.4354,SIT_DOWN
11843278,0.0628,9.8884,0.4403,SIT_DOWN
11843298,0.0056,9.8221,0.4652,SIT_DOWN
11843318,-0.0213,9.7128,0.4968,SIT_DOWN
11843338,-0.0576,9.5527,0.5316,SIT_DOWN
11843358,-0.1136,9.3514,0.6096,SIT_DOWN
11843378,-0.1368,9.1587,0.695,SIT_DOWN
11843398,-0.1356,8.9606,0.7982,SIT_DOWN
11843418,-0.1468,8.758,0.8773,SIT_DOWN
11843438,-0.1786,8.4853,1.1241,SIT_DOWN
11843458,-0.2279,8.0457,1.4716,SIT_DOWN
11843478,-0.1788,7.893,1.892,SIT_DOWN
11843498,-0.0938,7.8583,2.204,SIT_DOWN
11843518,-0.0708,7.7857,2.482,SIT_DOWN
11843538,-0.0531,7.6021,2.8037,SIT_DOWN
11843558,-0.0017,7.3377,3.2055,SIT_DOWN
11843578,0.0926,7.2107,3.7176,SIT_DOWN
11843598,0.2412,7.2087,3.9702,SIT_DOWN
11843618,0.2803,7.2432,4.1164,SIT_DOWN
11843638,0.3218,7.2265,4.3255,SIT_DOWN
11843658,0.4192,7.2443,4.6068,SIT_DOWN
11843678,0.5386,7.3434,4.7569,SIT_DOWN
11843698,0.6182,7.4981,4.8402,SIT_DOWN
11843718,0.6998,7.6501,4.8952,SIT_DOWN
11843738,0.7561,7.8096,4.9303,SIT_DOWN
11843758,0.8026,7.9445,4.9335,SIT_DOWN
11843778,0.851,8.0817,4.966,SIT_DOWN
11843798,0.8763,8.2886,4.9759,SIT_DOWN
11843818,0.8643,8.5598,4.9689,SIT_DOWN
11843838,0.8382,8.8885,4.937,SIT_DOWN
11843858,0.844,9.2458,4.8303,SIT_DOWN
11843878,0.8225,9.6027,4.6276,SIT_DOWN
11843898,0.7859,9.8799,4.2892,SIT_DOWN
11843918,0.7702,9.9423,4.0468,SIT_DOWN
11843938,0.755,10.0362,3.9058,SIT_DOWN
11843958,0.7583,10.1208,3.7407,SIT_DOWN
11843978,0.6865,10.177,3.5664,SIT_DOWN
11843998,0.6504,10.21,3.3921,SIT_DOWN
11844018,0.6046,10.2086,3.2589,SIT_DOWN
11844038,0.5143,10.2041,3.1464,SIT_DOWN
11844058,0.4099,10.2201,3.0458,SIT_DOWN
11844078,0.3225,10.2259,2.987,SIT_DOWN
11844098,0.2531,10.1707,2.9741,SITTING
11844118,0.2277,10.0788,2.9247,SITTING
11844138,0.2163,10.0038,2.8694,SITTING
11844158,0.2258,9.9211,2.8158,SITTING
11844178,0.2311,9.8191,2.7805,SITTING
11844198,0.2034,9.7158,2.7614,SITTING
11844218,0.14,9.6339,2.7314,SITTING
11844238,0.0665,9.5919,2.713,SITTING
11844258,0.0132,9.5919,2.7212,SITTING
11844278,0.0093,9.5801,2.7164,SITTING
11844298,0.0282,9.5494,2.6947,SITTING
11844318,0.0402,9.52,2.6579,SITTING
11844338,0.0286,9.4706,2.674,SITTING
11844358,-0.0043,9.4099,2.651,SITTING
11844378,0.0031,9.364,2.663,SITTING
11844398,0.0054,9.3544,2.6668,SITTING
11844418,0.0183,9.3407,2.6667,SITTING
11844438,0.0389,9.3357,2.6734,SITTING
11844458,0.0994,9.3351,2.7108,SITTING
11844478,0.1738,9.3303,2.7804,SITTING
11844498,0.2379,9.3159,2.8389,SITTING
11844518,0.2818,9.2723,2.8696,SITTING
11844538,0.3189,9.2605,2.8887,SITTING
11844558,0.3872,9.2824,2.8985,SITTING
11844578,0.4312,9.2829,2.9336,SITTING
11844598,0.4,9.2642,2.9899,SITTING
11844618,0.352,9.2688,3.0076,SITTING
11844638,0.3684,9.2862,3.0335,SITTING
11844658,0.4623,9.2756,3.0377,SITTING
11844678,0.5261,9.243,3.0525,SITTING
11844698,0.5113,9.2017,3.067,SITTING
11844718,0.4902,9.1887,3.09,SITTING
11844738,0.5282,9.2065,3.0953,SITTING
11844758,0.5681,9.1857,3.0783,SITTING
11844778,0.5631,9.1576,3.0968,SITTING
11844798,0.5664,9.161,3.1121,SITTING
11844818,0.5787,9.1945,3.0468,SITTING
11844838,0.5689,9.2162,2.9738,SITTING
11844858,0.6544,9.2311,2.9406,SITTING
11844878,0.6592,9.2519,2.8787,SITTING
11844898,0.6699,9.2708,2.8409,SITTING
11844918,0.6728,9.2722,2.7675,SITTING
11844938,0.6315,9.278,2.6838,SITTING
11844958,0.6077,9.2693,2.6195,SITTING
11844978,0.6022,9.2599,2.5739,SITTING
11844998,0.5806,9.2682,2.5574,SITTING
11845018,0.5409,9.2897,2.5373,SITTING
11845038,0.509,9.3324,2.5202,SITTING
11845058,0.5011,9.3861,2.5018,SITTING
11845078,0.5161,9.4223,2.5228,SITTING
11845098,0.5449,9.4542,2.5662,SITTING
11845118,0.569,9.4642,2.6118,SITTING
11845138,0.6018,9.4686,2.674,SITTING
11845158,0.6555,9.4497,2.7466,SITTING
11845178,0.7116,9.4214,2.8212,SITTING
11845198,0.7333,9.3884,2.8728,SITTING
11845218,0.7043,9.3644,2.8913,SITTING
11845238,0.6293,9.3404,2.8933,SITTING
11845258,0.5271,9.3098,2.865,SITTING
11845278,0.4088,9.2934,2.8295,SITTING
11845298,0.2854,9.2743,2.8013,SITTING
11845318,0.1424,9.2648,2.7925,SITTING
11845338,0.015,9.2502,2.8779,SITTING
11845358,-0.0784,9.2487,2.8988,SITTING
11845378,-0.1538,9.222,2.912,SITTING
11845398,-0.2135,9.2169,2.934,SITTING
11845418,-0.2289,9.2357,2.9366,SITTING
11845438,-0.2289,9.254,2.9441,SITTING
11845458,-0.216,9.2788,2.9634,SITTING
11845478,-0.1955,9.3007,2.9818,SITTING
11845498,-0.1931,9.3083,3.0135,SITTING
11845518,-0.1955,9.3125,3.038,SITTING
11845538,-0.1795,9.2971,3.0523,SITTING
11845558,-0.1592,9.2708,3.0781,SITTING
11845578,-0.1408,9.2449,3.1141,SITTING
11845598,-0.1102,9.2042,3.1492,SITTING
11845618,-0.074,9.1677,3.1694,SITTING
11845638,-0.0404,9.1315,3.1905,SITTING
11845658,-0.0149,9.0996,3.2132,SITTING
11845678,0.0112,9.0869,3.2323,SITTING
11845698,0.0307,9.0821,3.2461,SITTING
11845718,0.0681,9.0837,3.261,SITTING
11845738,0.113,9.0862,3.2749,SITTING
11845758,0.1543,9.0881,3.2928,SITTING
11845778,0.1967,9.0856,3.3037,SITTING
11845798,0.2195,9.0857,3.3103,SITTING
11845818,0.2472,9.0926,3.2903,SITTING
11845838,0.262,9.0825,3.3291,SITTING
11845858,0.2711,9.0638,3.3418,SITTING
11845878,0.3096,9.0528,3.3092,SITTING
11845898,0.3464,9.0451,3.2779,SITTING
11845918,0.3576,9.0584,3.3142,SITTING
11845938,0.3595,9.0719,3.3121,SITTING
11845958,0.3715,9.0798,3.3088,SITTING
11845978,0.3856,9.081,3.3032,SITTING
11845998,0.4018,9.0876,3.3026,SITTING
11846018,0.4103,9.0977,3.3068,SITTING
11846038,0.4151,9.1047,3.3092,SITTING
11846058,0.4144,9.0973,3.316,SITTING
11846078,0.4166,9.0876,3.3243,SITTING
11846098,0.4149,9.0826,3.3329,SITTING
11846118,0.419,9.0747,3.3433,SITTING
11846138,0.4242,9.0674,3.3537,SITTING
11846158,0.4341,9.055,3.3667,SITTING
11846178,0.4448,9.0488,3.366,SITTING
11846198,0.4496,9.0435,3.3654,SITTING
11846218,0.448,9.0387,3.3698,SITTING
11846238,0.4431,9.0394,3.376,SITTING
11846258,0.4354,9.0445,3.3784,SITTING
11846278,0.4358,9.0419,3.3895,SITTING
11846298,0.4462,9.0345,3.3956,SITTING
11846318,0.4415,9.0605,3.3872,SITTING
11846338,0.4457,9.0531,3.3979,SITTING
11846358,0.4746,9.0491,3.3907,SITTING
11846378,0.4577,9.0401,3.4259,SITTING
11846398,0.4643,9.0334,3.4367,SITTING
11846418,0.4739,9.0318,3.347,SITTING
11846438,0.4659,9.0335,3.341,SITTING
11846458,0.453,9.0264,3.347,SITTING
11846478,0.4425,9.0304,3.3512,SITTING
11846498,0.4294,9.0345,3.3508,SITTING
11846518,0.4242,9.044,3.3543,SITTING
11846538,0.4201,9.0378,3.3663,SITTING
11846558,0.4215,9.0347,3.3816,SITTING
11846578,0.4177,9.0323,3.38,SITTING
11846598,0.4166,9.0268,3.3779,SITTING
11846618,0.4024,9.0278,3.3742,SITTING
11846638,0.3792,9.0323,3.3742,SITTING
11846658,0.3741,9.0417,3.3787,SITTING
11846678,0.3681,9.0481,3.3833,SITTING
11846698,0.3635,9.0507,3.3814,SITTING
11846718,0.3531,9.0582,3.3799,SITTING
11846738,0.3476,9.0625,3.3768,SITTING
11846758,0.342,9.0688,3.3687,SITTING
11846778,0.3575,9.0718,3.3314,SITTING
11846798,0.3509,9.0759,3.3753,SITTING
11846818,0.3856,9.0981,3.3765,SITTING
11846838,0.3939,9.1032,3.3264,SITTING
11846858,0.3518,9.113,3.3647,SITTING
11846878,0.3122,9.1101,3.3975,SITTING
11846898,0.3011,9.0977,3.4087,SITTING
11846918,0.2896,9.0981,3.4029,SITTING
11846938,0.2877,9.0947,3.3916,SITTING
11846958,0.2859,9.0894,3.3827,SITTING
11846978,0.2865,9.0887,3.3763,SITTING
11846998,0.286,9.0883,3.3684,SITTING
11847018,0.2914,9.0861,3.3592,SITTING
11847038,0.2853,9.087,3.3517,SITTING
11847058,0.2807,9.0915,3.3492,SITTING
11847078,0.2843,9.0932,3.3407,SITTING
11847098,0.29,9.0899,3.3397,SITTING
11847118,0.2898,9.092,3.335,SITTING
11847138,0.2871,9.0985,3.3385,SITTING
11847158,0.2859,9.1072,3.3368,SITTING
11847178,0.2875,9.104,3.3411,SITTING
11847198,0.286,9.0958,3.3443,SITTING
11847218,0.2893,9.09,3.3507,SITTING
11847238,0.2912,9.081,3.3486,SITTING
11847258,0.2946,9.0773,3.3486,SITTING
11847278,0.2378,9.0658,3.3682,SITTING
11847298,0.2356,9.0467,3.3643,SITTING
11847318,0.2397,9.0345,3.41,SITTING
11847338,0.2307,9.0081,3.4069,SITTING
11847358,0.2179,9.0481,3.4462,SITTING
11847378,0.2949,9.028,3.4397,SITTING
11847398,0.312,9.0335,3.4279,SITTING
11847418,0.3125,9.038,3.4175,SITTING
11847438,0.3144,9.0462,3.4015,SITTING
11847458,0.3115,9.0526,3.3926,SITTING
11847478,0.3027,9.0581,3.387,SITTING
11847498,0.3002,9.0578,3.3796,SITTING
11847518,0.3019,9.0546,3.3711,SITTING
11847538,0.2986,9.0597,3.3631,SITTING
11847558,0.3051,9.0637,3.3616,SITTING
11847578,0.3143,9.0632,3.3526,SITTING
11847598,0.3235,9.0582,3.3461,SITTING
11847618,0.331,9.0607,3.3383,SITTING
11847638,0.3305,9.0598,3.3394,SITTING
11847658,0.3309,9.0612,3.3345,SITTING
11847678,0.3296,9.0596,3.3262,SITTING
11847698,0.3284,9.0636,3.3211,SITTING
11847718,0.3191,9.0671,3.3162,SITTING
11847738,0.309,9.0728,3.3521,SITTING
11847758,0.314,9.078,3.3436,SITTING
11847778,0.3219,9.0487,3.363,SITTING
11847798,0.3352,9.0345,3.3314,SITTING
11847818,0.3268,9.0313,3.3056,SITTING
11847838,0.322,9.0924,3.3731,SITTING
11847858,0.3065,9.1031,3.4229,SITTING
11847878,0.2932,9.0968,3.4123,SITTING
11847898,0.2887,9.0969,3.4001,SITTING
11847918,0.285,9.0993,3.3812,SITTING
11847938,0.2802,9.1031,3.3732,SITTING
11847958,0.2819,9.1063,3.3639,SITTING
11847978,0.2793,9.0995,3.3601,SITTING
11847998,0.2728,9.0959,3.3542,SITTING
11848018,0.2818,9.0838,3.3504,SITTING
11848038,0.2877,9.076,3.3428,SITTING
11848058,0.2925,9.0713,3.3353,SITTING
11848078,0.293,9.0741,3.3265,SITTING
11848098,0.3025,9.0763,3.3226,SITTING
11848118,0.3083,9.0826,3.3192,SITTING
11848138,0.2971,9.0891,3.3191,SITTING
11848158,0.2882,9.0967,3.3126,SITTING
11848178,0.2866,9.1002,3.2983,SITTING
11848198,0.2785,9.1011,3.3079,SITTING
11848218,0.2752,9.0896,3.3063,SITTING
11848238,0.2689,9.0557,3.3295,SITTING
11848258,0.262,9.0405,3.3415,SITTING
11848278,0.2547,9.1302,3.3247,SITTING
11848298,0.2613,9.1265,3.333,SITTING
11848318,0.2618,9.1191,3.3444,SITTING
11848338,0.2466,9.1118,3.3119,SITTING
11848358,0.2447,9.0985,3.3117,SITTING
11848378,0.2476,9.0915,3.3114,SITTING
11848398,0.2491,9.093,3.3109,SITTING
11848418,0.253,9.0914,3.3164,SITTING
11848438,0.2598,9.0931,3.318,SITTING
11848458,0.2624,9.0899,3.3191,SITTING
11848478,0.2608,9.091,3.3136,SITTING
11848498,0.2569,9.0946,3.309,SITTING
11848518,0.2584,9.0966,3.3092,SITTING
11848538,0.2576,9.0974,3.3086,SITTING
11848558,0.2572,9.096,3.3115,SITTING
11848578,0.2567,9.0942,3.3177,SITTING
11848598,0.2545,9.0953,3.3144,SITTING
11848618,0.2554,9.0956,3.3248,SITTING
11848638,0.2574,9.0892,3.3275,SITTING
11848658,0.2587,9.0905,3.3196,SITTING
11848678,0.2541,9.0922,3.3254,SITTING
11848698,0.245,9.0883,3.3234,SITTING
11848718,0.2415,9.0887,3.3188,SITTING
11848738,0.2704,9.1291,3.33,SITTING
11848758,0.2485,9.1228,3.3579,SITTING
11848778,0.2389,9.1049,3.3627,SITTING
11848798,0.2448,9.1048,3.3381,SITTING
11848818,0.2622,9.1081,3.3666,SITTING
11848838,0.2608,9.0877,3.3995,SITTING
11848858,0.2634,9.0865,3.3906,SITTING
11848878,0.2635,9.0817,3.3771,SITTING
11848898,0.2619,9.0766,3.3586,SITTING
11848918,0.2635,9.07,3.3514,SITTING
11848938,0.2564,9.075,3.3422,SITTING
11848958,0.2513,9.0705,3.3417,SITTING
11848978,0.2495,9.0763,3.3374,SITTING
11848998,0.2507,9.078,3.333,SITTING
11849018,0.2513,9.0833,3.333,SITTING
11849038,0.2426,9.0856,3.323,SITTING
11849058,0.2411,9.0865,3.3214,SITTING
11849078,0.2382,9.0847,3.3175,SITTING
11849098,0.2366,9.0839,3.3162,STAND_UP
11849118,0.2316,9.0851,3.3185,STAND_UP
11849138,0.2324,9.0815,3.3186,STAND_UP
11849158,0.232,9.0824,3.3122,STAND_UP
11849178,0.2345,9.0924,3.3042,STAND_UP
11849198,0.2365,9.0957,3.3043,STAND_UP
11849218,0.24,9.0974,3.3022,STAND_UP
11849238,0.2156,9.07,3.3087,STAND_UP
11849258,0.208,9.0515,3.3214,STAND_UP
11849278,0.2212,9.0275,3.3671,STAND_UP
11849298,0.2163,9.0228,3.3437,STAND_UP
11849318,0.2205,9.0248,3.3374,STAND_UP
11849338,0.2414,9.057,3.344,STAND_UP
11849358,0.2944,9.1337,3.2685,STAND_UP
