timestamp_ms,acc_x,acc_y,acc_z,activity_label
12980958,3.6743,-7.799,5.0518,STANDING
12980978,3.7023,-7.7815,5.0406,STANDING
12980998,3.731,-7.7561,5.0806,STANDING
12981018,3.7207,-7.7208,5.0726,STANDING
12981038,3.6982,-7.6988,5.063,STANDING
12981058,3.6706,-7.7017,5.0636,STANDING
12981078,3.6318,-7.7152,5.0686,STANDING
12981098,3.6022,-7.7353,5.0763,STANDING
12981118,3.569,-7.7421,5.0846,STANDING
12981138,3.5506,-7.7468,5.0893,STANDING
12981158,3.5459,-7.7561,5.0925,STANDING
12981178,3.5559,-7.7554,5.0964,STANDING
12981198,3.5708,-7.7596,5.0946,STANDING
12981218,3.5751,-7.7525,5.1058,STANDING
12981238,3.574,-7.7414,5.1167,STANDING
12981258,3.5695,-7.7381,5.1182,STANDING
12981278,3.5763,-7.7379,5.1146,STANDING
12981298,3.5853,-7.7433,5.1147,STANDING
12981318,3.581,-7.7449,5.1166,STANDING
12981338,3.5652,-7.7585,5.1247,STANDING
12981358,3.5557,-7.7665,5.1283,STANDING
12981378,3.5603,-7.7712,5.1284,STANDING
12981398,3.5588,-7.7637,5.1713,STANDING
12981418,3.5553,-7.7492,5.1894,STANDING
12981438,3.5557,-7.731,5.173,STANDING
12981458,3.5517,-7.7217,5.1724,STANDING
12981478,3.5277,-7.6925,5.2477,STANDING
12981498,3.5261,-7.6885,5.2664,STANDING
12981518,3.5335,-7.6949,5.2503,STANDING
12981538,3.5365,-7.6916,5.2334,STANDING
12981558,3.5288,-7.6987,5.2164,STANDING
12981578,3.5247,-7.722,5.208,STANDING
12981598,3.5229,-7.7368,5.1938,STANDING
12981618,3.5272,-7.7501,5.1804,STANDING
12981638,3.5381,-7.7532,5.1574,STANDING
12981658,3.5422,-7.7632,5.1379,STANDING
12981678,3.5418,-7.7741,5.1308,STANDING
12981698,3.5424,-7.7773,5.1192,STANDING
12981718,3.5531,-7.7818,5.109,STANDING
12981738,3.5654,-7.7893,5.1025,STANDING
12981758,3.5785,-7.7961,5.0944,STANDING
12981778,3.5879,-7.7922,5.085,STANDING
12981798,3.5985,-7.7873,5.0832,STANDING
12981818,3.6176,-7.7854,5.0826,STANDING
12981838,3.6288,-7.7884,5.0793,STANDING
12981858,3.6268,-7.7985,5.0727,STANDING
12981878,3.6085,-7.8101,5.0713,STANDING
12981898,3.5756,-7.8296,5.0731,STANDING
12981918,3.5699,-7.8223,5.1135,STANDING
12981938,3.55,-7.8247,5.0643,STANDING
12981958,3.5261,-7.8014,5.0063,STANDING
12981978,3.547,-7.8117,4.9983,STANDING
12981998,3.5735,-7.8179,4.9145,STANDING
12982018,3.5701,-7.8298,4.911,STANDING
12982038,3.5663,-7.8381,4.9218,STANDING
12982058,3.5633,-7.8303,4.9361,STANDING
12982078,3.5589,-7.8314,4.9486,STANDING
12982098,3.5582,-7.8331,4.9623,STANDING
12982118,3.551,-7.841,4.9688,STANDING
12982138,3.5452,-7.8485,4.9825,STANDING
12982158,3.5312,-7.8546,4.987,STANDING
12982178,3.5236,-7.8613,4.9918,STANDING
12982198,3.5164,-7.8608,4.9924,STANDING
12982218,3.5072,-7.8627,4.9933,STANDING
12982238,3.5108,-7.8678,4.9949,STANDING
12982258,3.5153,-7.8727,5.0028,STANDING
12982278,3.5106,-7.8789,5.01,STANDING
12982298,3.5097,-7.8891,5.0065,STANDING
12982318,3.4995,-7.8936,5.0008,STANDING
12982338,3.4849,-7.8909,5.0,STANDING
12982358,3.4605,-7.8918,4.986,STANDING
12982378,3.4723,-7.9026,4.9558,STANDING
12982398,3.4808,-7.922,4.9358,STANDING
12982418,3.49,-7.9391,4.9602,STANDING
12982438,3.4927,-7.9458,4.959,STANDING
12982458,3.5098,-7.9068,4.9799,STANDING
12982478,3.5064,-7.8977,5.0099,STANDING
12982498,3.4898,-7.8925,4.9951,STANDING
12982518,3.4844,-7.8938,4.9768,STANDING
12982538,3.4857,-7.8997,4.9695,STANDING
12982558,3.4924,-7.9065,4.9711,STANDING
12982578,3.4922,-7.9097,4.9721,STANDING
12982598,3.4883,-7.9067,4.9711,STANDING
12982618,3.4795,-7.9063,4.9657,STANDING
12982638,3.48,-7.9096,4.9568,STANDING
12982658,3.4944,-7.9132,4.9551,STANDING
12982678,3.5013,-7.919,4.9516,STANDING
12982698,3.5049,-7.9321,4.9435,STANDING
12982718,3.506,-7.9416,4.9397,STANDING
12982738,3.505,-7.9505,4.9366,STANDING
12982758,3.5072,-7.9538,4.9313,STANDING
12982778,3.506,-7.9622,4.9307,STANDING
12982798,3.5041,-7.9615,4.9319,STANDING
12982818,3.5005,-7.9685,4.9338,STANDING
12982838,3.4989,-7.9703,4.9268,STANDING
12982858,3.4741,-7.9754,4.9114,STANDING
12982878,3.4901,-7.9869,4.9236,STANDING
12982898,3.4862,-8.0006,4.9146,STANDING
12982918,3.4838,-8.0149,4.9461,STANDING
12982938,3.4724,-8.0237,4.9208,STANDING
12982958,3.4515,-8.0273,4.8552,STANDING
12982978,3.4729,-8.003,4.8497,STANDING
12982998,3.4839,-7.9758,4.871,STANDING
12983018,3.4946,-7.9726,4.8752,STANDING
12983038,3.4929,-7.9774,4.8768,STANDING
12983058,3.4907,-7.9767,4.8772,STANDING
12983078,3.4926,-7.976,4.8833,STANDING
12983098,3.4904,-7.9772,4.8853,STANDING
12983118,3.485,-7.9752,4.8823,STANDING
12983138,3.4815,-7.9783,4.8768,STANDING
12983158,3.4861,-7.9773,4.8714,STANDING
12983178,3.4899,-7.9812,4.8692,STANDING
12983198,3.4836,-7.988,4.8711,STANDING
12983218,3.4777,-7.9926,4.8639,STANDING
12983238,3.4812,-7.9934,4.8582,STANDING
12983258,3.4877,-8.0028,4.8471,STANDING
12983278,3.4885,-8.0008,4.8399,STANDING
12983298,3.4907,-8.0039,4.8417,STANDING
12983318,3.4908,-8.0128,4.8403,STANDING
12983338,3.4889,-8.0174,4.8373,STANDING
12983358,3.4817,-8.0346,4.7949,STANDING
12983378,3.4867,-8.0571,4.8526,STANDING
12983398,3.4946,-8.066,4.8267,STANDING
12983418,3.4751,-8.0664,4.8252,STANDING
12983438,3.4488,-8.0627,4.7979,STANDING
12983458,3.4474,-8.0572,4.7704,STANDING
12983478,3.464,-8.0412,4.7476,STANDING
12983498,3.4653,-8.032,4.7305,STANDING
12983518,3.4721,-8.0292,4.728,STANDING
12983538,3.4739,-8.0323,4.7361,STANDING
12983558,3.4686,-8.0284,4.7437,STANDING
12983578,3.4609,-8.0337,4.7461,STANDING
12983598,3.4675,-8.0427,4.7544,STANDING
12983618,3.4737,-8.0357,4.7614,STANDING
12983638,3.4731,-8.0275,4.765,STANDING
12983658,3.4689,-8.0197,4.7642,STANDING
12983678,3.4583,-8.0184,4.7655,STANDING
12983698,3.4504,-8.0174,4.7589,STANDING
12983718,3.4405,-8.0314,4.7565,STANDING
12983738,3.4392,-8.0418,4.7424,STANDING
12983758,3.4475,-8.0538,4.7319,STANDING
12983778,3.4559,-8.0672,4.7349,STANDING
12983798,3.4635,-8.0725,4.734,STANDING
12983818,3.4611,-8.0824,4.7196,STANDING
12983838,3.4566,-8.0952,4.7164,STANDING
12983858,3.4713,-8.0985,4.6787,STANDING
12983878,3.4909,-8.1096,4.6986,STANDING
12983898,3.4926,-8.1248,4.6874,STANDING
12983918,3.4858,-8.1342,4.6515,STANDING
12983938,3.475,-8.1372,4.6382,STANDING
12983958,3.4902,-8.1119,4.5841,STANDING
12983978,3.4983,-8.1105,4.5526,STANDING
12983998,3.5082,-8.1377,4.5431,STANDING
12984018,3.5283,-8.165,4.5334,STANDING
12984038,3.5453,-8.1853,4.5328,STANDING
12984058,3.5612,-8.1894,4.5146,STANDING
12984078,3.5796,-8.1942,4.4999,STANDING
12984098,3.5945,-8.208,4.4788,STANDING
12984118,3.5847,-8.2201,4.4748,STANDING
12984138,3.5587,-8.2171,4.481,STANDING
12984158,3.5283,-8.2202,4.499,STANDING
12984178,3.5398,-8.2291,4.5123,STANDING
12984198,3.5792,-8.2129,4.5043,STANDING
12984218,3.6024,-8.181,4.4946,STANDING
12984238,3.6222,-8.1574,4.4827,STANDING
12984258,3.6325,-8.1587,4.4753,STANDING
12984278,3.644,-8.1458,4.4747,STANDING
12984298,3.655,-8.1297,4.4674,STANDING
12984318,3.6638,-8.0983,4.4725,STANDING
12984338,3.6673,-8.095,4.4544,STANDING
12984358,3.63,-8.0959,4.4488,STANDING
12984378,3.621,-8.109,4.4556,STANDING
12984398,3.6425,-8.101,4.4414,STANDING
12984418,3.659,-8.0802,4.405,STANDING
12984438,3.6672,-8.073,4.4236,STANDING
12984458,3.6739,-8.0809,4.4182,STANDING
12984478,3.6753,-8.0855,4.4357,STANDING
12984498,3.6749,-8.0959,4.4488,STANDING
12984518,3.6877,-8.108,4.4535,STANDING
12984538,3.692,-8.1101,4.4712,STANDING
12984558,3.6761,-8.1128,4.489,STANDING
12984578,3.6529,-8.1002,4.5054,STANDING
12984598,3.6326,-8.0938,4.528,STANDING
12984618,3.6311,-8.1025,4.5423,STANDING
12984638,3.6392,-8.1124,4.5402,STANDING
12984658,3.6646,-8.1117,4.5429,STANDING
12984678,3.6884,-8.1021,4.5405,STANDING
12984698,3.7116,-8.0998,4.5274,STANDING
12984718,3.7295,-8.1066,4.5141,STANDING
12984738,3.7484,-8.1148,4.4986,STANDING
12984758,3.7629,-8.1222,4.4833,STANDING
12984778,3.7663,-8.1357,4.4841,STANDING
12984798,3.7583,-8.1449,4.478,STANDING
12984818,3.7521,-8.1449,4.4853,STANDING
12984838,3.7567,-8.1661,4.4613,STANDING
12984858,3.7829,-8.1831,4.4281,STANDING
12984878,3.8318,-8.1602,4.404,STANDING
12984898,3.8409,-8.1477,4.3711,STANDING
12984918,3.8414,-8.1176,4.3553,STANDING
12984938,3.8295,-8.1145,4.3618,STANDING
12984958,3.8137,-8.1167,4.3837,STANDING
12984978,3.7906,-8.1145,4.4078,STANDING
12984998,3.7683,-8.1145,4.4115,STANDING
12985018,3.753,-8.1242,4.4233,STANDING
12985038,3.7424,-8.1261,4.4439,STANDING
12985058,3.7273,-8.1278,4.4595,STANDING
12985078,3.7216,-8.1281,4.4703,STANDING
12985098,3.7113,-8.121,4.4761,STANDING
12985118,3.7106,-8.1142,4.4855,STANDING
12985138,3.7145,-8.1081,4.4867,STANDING
12985158,3.7084,-8.1094,4.4998,STANDING
12985178,3.7074,-8.1087,4.5055,STANDING
12985198,3.711,-8.1118,4.5095,STANDING
12985218,3.7186,-8.1181,4.5106,STANDING
12985238,3.7172,-8.1174,4.5033,STANDING
12985258,3.7115,-8.1218,4.5001,STANDING
12985278,3.6737,-8.1269,4.4701,STANDING
12985298,3.6012,-8.1303,4.4452,STANDING
12985318,3.6256,-8.1449,4.4107,STANDING
12985338,3.659,-8.1623,4.4411,STANDING
12985358,3.6689,-8.1598,4.3974,STANDING
12985378,3.6836,-8.1494,4.3545,STANDING
12985398,3.6844,-8.1448,4.3648,STANDING
12985418,3.6776,-8.1448,4.365,STANDING
12985438,3.6794,-8.1456,4.3808,STANDING
12985458,3.678,-8.1435,4.399,STANDING
12985478,3.6705,-8.1362,4.4167,STANDING
12985498,3.6615,-8.1407,4.4261,STANDING
12985518,3.6544,-8.1454,4.4281,STANDING
12985538,3.6494,-8.1527,4.4328,STANDING
12985558,3.6445,-8.1577,4.443,STANDING
12985578,3.6473,-8.1607,4.4447,STANDING
12985598,3.6453,-8.167,4.4461,STANDING
12985618,3.6487,-8.1671,4.4499,STANDING
12985638,3.6524,-8.1675,4.453,STANDING
12985658,3.6524,-8.1651,4.4436,STANDING
12985678,3.6533,-8.1752,4.4377,STANDING
12985698,3.6486,-8.1908,4.433,STANDING
12985718,3.6403,-8.2046,4.4291,STANDING
12985738,3.6464,-8.2209,4.4216,STANDING
12985758,3.6512,-8.2205,4.408,STANDING
12985778,3.6646,-8.2145,4.3962,STANDING
12985798,3.6866,-8.2065,4.4095,STANDING
12985818,3.6635,-8.1594,4.3975,STANDING
12985838,3.6508,-8.1431,4.4068,STANDING
12985858,3.6575,-8.1737,4.3863,STANDING
12985878,3.6579,-8.2029,4.3904,STANDING
12985898,3.6494,-8.2,4.393,STANDING
12985918,3.6342,-8.2161,4.3967,STANDING
12985938,3.6287,-8.2182,4.4043,STANDING
12985958,3.6332,-8.2164,4.406,SIT_DOWN
12985978,3.6408,-8.2148,4.3933,SIT_DOWN
12985998,3.6498,-8.2124,4.3802,SIT_DOWN
12986018,3.6502,-8.2154,4.3761,SIT_DOWN
12986038,3.6452,-8.2187,4.3758,SIT_DOWN
12986058,3.6337,-8.2157,4.3753,SIT_DOWN
12986078,3.6339,-8.2107,4.3722,SIT_DOWN
12986098,3.6337,-8.213,4.3717,SIT_DOWN
12986118,3.6355,-8.2178,4.3684,SIT_DOWN
12986138,3.6416,-8.2197,4.3618,SIT_DOWN
12986158,3.6474,-8.2231,4.3577,SIT_DOWN
12986178,3.6505,-8.2306,4.3589,SIT_DOWN
12986198,3.6556,-8.2385,4.355,SIT_DOWN
12986218,3.6514,-8.2483,4.3522,SIT_DOWN
12986238,3.6302,-8.2597,4.3685,SIT_DOWN
12986258,3.6199,-8.2705,4.3731,SIT_DOWN
12986278,3.6396,-8.3089,4.4061,SIT_DOWN
12986298,3.6595,-8.4454,4.4293,SIT_DOWN
12986318,3.7821,-8.4872,4.4026,SIT_DOWN
12986338,3.7864,-8.5124,4.3867,SIT_DOWN
12986358,3.7724,-8.5094,4.3699,SIT_DOWN
12986378,3.7912,-8.5393,4.3858,SIT_DOWN
12986398,3.7961,-8.5964,4.3848,SIT_DOWN
12986418,3.7591,-8.6334,4.384,SIT_DOWN
12986438,3.6958,-8.6464,4.3799,SIT_DOWN
12986458,3.6451,-8.6404,4.3504,SIT_DOWN
12986478,3.6292,-8.627,4.3041,SIT_DOWN
12986498,3.628,-8.6042,4.2522,SIT_DOWN
12986518,3.6244,-8.5981,4.2102,SIT_DOWN
12986538,3.6331,-8.6111,4.1892,SIT_DOWN
12986558,3.6821,-8.6365,4.1578,SIT_DOWN
12986578,3.7635,-8.6696,4.1105,SIT_DOWN
12986598,3.84,-8.6734,4.1306,SIT_DOWN
12986618,3.8808,-8.6106,4.1923,SIT_DOWN
12986638,3.8818,-8.5123,4.2613,SIT_DOWN
12986658,3.8665,-8.4033,4.3037,SIT_DOWN
12986678,3.829,-8.3041,4.4157,SIT_DOWN
12986698,3.7468,-8.1593,4.5674,SIT_DOWN
12986718,3.6929,-7.9969,4.7154,SIT_DOWN
12986738,3.6888,-7.8705,4.8654,SIT_DOWN
12986758,3.7452,-7.7656,5.0032,SIT_DOWN
12986778,3.8128,-7.6411,5.1312,SIT_DOWN
12986798,3.8251,-7.4471,5.3798,SIT_DOWN
12986818,3.8482,-7.2101,5.6655,SIT_DOWN
12986838,3.9016,-6.9551,5.8126,SIT_DOWN
12986858,3.7638,-6.5799,5.9371,SIT_DOWN
12986878,3.56,-6.1045,6.0729,SIT_DOWN
12986898,3.3236,-5.5428,6.223,SIT_DOWN
12986918,3.1122,-5.0396,6.3589,SIT_DOWN
12986938,2.9471,-4.6557,6.3885,SIT_DOWN
12986958,2.8596,-4.285,6.4257,SIT_DOWN
12986978,2.7961,-3.9565,6.5368,SIT_DOWN
12986998,2.728,-3.6223,6.7083,SIT_DOWN
12987018,2.6458,-3.3184,6.9768,SIT_DOWN
12987038,2.5912,-3.1574,7.2642,SIT_DOWN
12987058,2.5652,-3.1074,7.5816,SIT_DOWN
12987078,2.5607,-3.108,7.9464,SIT_DOWN
12987098,2.5152,-3.1338,8.2464,SIT_DOWN
12987118,2.5041,-3.2444,8.4532,SIT_DOWN
12987138,2.574,-3.4392,8.6345,SIT_DOWN
12987158,2.6788,-3.6207,8.8595,SIT_DOWN
12987178,2.6301,-3.7282,9.0295,SIT_DOWN
12987198,2.6376,-3.9198,9.1206,SIT_DOWN
12987218,2.7533,-4.2201,9.1395,SIT_DOWN
12987238,2.9688,-4.6291,9.1402,SIT_DOWN
12987258,3.1761,-4.982,9.0398,SIT_DOWN
12987278,3.2456,-5.1599,8.9308,SIT_DOWN
12987298,3.2516,-5.2803,8.8565,SIT_DOWN
12987318,3.2504,-5.4346,8.7538,SIT_DOWN
12987338,3.2515,-5.6278,8.6004,SIT_DOWN
12987358,3.2884,-5.8188,8.4092,SIT_DOWN
12987378,3.3839,-6.0174,8.2037,SIT_DOWN
12987398,3.5202,-6.2263,7.9904,SIT_DOWN
12987418,3.6529,-6.4224,7.7817,SIT_DOWN
12987438,3.7798,-6.6208,7.5918,SIT_DOWN
12987458,3.9023,-6.7986,7.4266,SIT_DOWN
12987478,4.0095,-6.9423,7.2709,SITTING
12987498,4.0976,-7.0419,7.1573,SITTING
12987518,4.1933,-7.075,7.0788,SITTING
12987538,4.2673,-7.0297,6.9923,SITTING
12987558,4.2698,-6.9851,6.9273,SITTING
12987578,4.2278,-6.921,6.8621,SITTING
12987598,4.2074,-6.8266,6.8122,SITTING
12987618,4.214,-6.7033,6.7701,SITTING
12987638,4.2096,-6.6178,6.7423,SITTING
12987658,4.1987,-6.5602,6.7238,SITTING
12987678,4.2017,-6.5127,6.7233,SITTING
12987698,4.2571,-6.4744,6.7214,SITTING
12987718,4.3201,-6.4567,6.7101,SITTING
12987738,4.3384,-6.4911,6.6428,SITTING
12987758,4.2996,-6.4964,6.6405,SITTING
12987778,4.2171,-6.4697,6.6505,SITTING
12987798,4.1257,-6.4429,6.6468,SITTING
12987818,4.0508,-6.4601,6.6222,SITTING
12987838,3.9791,-6.4745,6.6219,SITTING
12987858,3.9302,-6.4702,6.6167,SITTING
12987878,3.8945,-6.4805,6.605,SITTING
12987898,3.8736,-6.5238,6.587,SITTING
12987918,3.8483,-6.553,6.5716,SITTING
12987938,3.8317,-6.5751,6.5573,SITTING
12987958,3.8202,-6.6098,6.5393,SITTING
12987978,3.8126,-6.6283,6.5211,SITTING
12987998,3.8,-6.6302,6.5166,SITTING
12988018,3.7777,-6.638,6.5061,SITTING
12988038,3.72,-6.6692,6.4953,SITTING
12988058,3.6901,-6.6919,6.4805,SITTING
12988078,3.6888,-6.6829,6.4517,SITTING
12988098,3.6806,-6.6958,6.4392,SITTING
12988118,3.6333,-6.7546,6.4494,SITTING
12988138,3.6018,-6.7975,6.4584,SITTING
12988158,3.5977,-6.7939,6.4553,SITTING
12988178,3.569,-6.7868,6.4554,SITTING
12988198,3.5622,-6.7793,6.4442,SITTING
12988218,3.5714,-6.819,6.4524,SITTING
12988238,3.5836,-6.8142,6.4608,SITTING
12988258,3.6019,-6.7668,6.4553,SITTING
12988278,3.6169,-6.7522,6.4197,SITTING
12988298,3.6287,-6.7658,6.3925,SITTING
12988318,3.6139,-6.7696,6.3837,SITTING
12988338,3.5999,-6.7748,6.3875,SITTING
12988358,3.5838,-6.7837,6.3734,SITTING
12988378,3.5663,-6.8065,6.3606,SITTING
12988398,3.5595,-6.824,6.3491,SITTING
12988418,3.5511,-6.8307,6.3409,SITTING
12988438,3.5524,-6.8363,6.3296,SITTING
12988458,3.5569,-6.8304,6.3241,SITTING
12988478,3.5848,-6.8305,6.3282,SITTING
12988498,3.6118,-6.8438,6.3276,SITTING
12988518,3.6194,-6.8655,6.3061,SITTING
12988538,3.6143,-6.8942,6.2707,SITTING
12988558,3.5889,-6.9212,6.2285,SITTING
12988578,3.5724,-6.9544,6.1843,SITTING
12988598,3.5729,-6.9877,6.1421,SITTING
12988618,3.5713,-7.0325,6.1031,SITTING
12988638,3.5692,-7.0716,6.0551,SITTING
12988658,3.5797,-7.1067,6.0209,SITTING
12988678,3.5933,-7.1158,5.9849,SITTING
12988698,3.6246,-7.1158,5.9346,SITTING
12988718,3.6223,-7.1546,5.9244,SITTING
12988738,3.619,-7.153,5.9194,SITTING
12988758,3.6179,-7.1489,5.8962,SITTING
12988778,3.6097,-7.1183,5.8814,SITTING
12988798,3.5854,-7.0744,5.923,SITTING
12988818,3.5991,-7.0982,5.92,SITTING
12988838,3.6064,-7.1239,5.9122,SITTING
12988858,3.6154,-7.1416,5.8955,SITTING
12988878,3.633,-7.1542,5.8833,SITTING
12988898,3.6536,-7.167,5.8732,SITTING
12988918,3.6693,-7.1757,5.8651,SITTING
12988938,3.6803,-7.1845,5.8583,SITTING
12988958,3.6948,-7.203,5.8483,SITTING
12988978,3.696,-7.2131,5.8343,SITTING
12988998,3.6868,-7.2206,5.8149,SITTING
12989018,3.686,-7.2434,5.8075,SITTING
12989038,3.6824,-7.2618,5.7943,SITTING
12989058,3.6741,-7.2768,5.7862,SITTING
12989078,3.6672,-7.285,5.778,SITTING
12989098,3.6629,-7.2881,5.7822,SITTING
12989118,3.6572,-7.2877,5.7782,SITTING
12989138,3.645,-7.2922,5.7703,SITTING
12989158,3.6308,-7.2938,5.7659,SITTING
12989178,3.6309,-7.2905,5.766,SITTING
12989198,3.6525,-7.2636,5.7396,SITTING
12989218,3.6816,-7.2418,5.7497,SITTING
12989238,3.6799,-7.2723,5.7473,SITTING
12989258,3.6691,-7.2545,5.6863,SITTING
12989278,3.6631,-7.2436,5.6918,SITTING
12989298,3.6293,-7.2496,5.7118,SITTING
12989318,3.6087,-7.2566,5.72,SITTING
12989338,3.5909,-7.2689,5.7315,SITTING
12989358,3.5888,-7.274,5.7381,SITTING
12989378,3.5906,-7.2812,5.7453,SITTING
12989398,3.5904,-7.2952,5.7465,SITTING
12989418,3.5826,-7.3129,5.7513,SITTING
12989438,3.5756,-7.3209,5.7523,SITTING
12989458,3.5698,-7.3247,5.7609,SITTING
12989478,3.5689,-7.3313,5.7683,SITTING
12989498,3.5708,-7.333,5.7652,SITTING
12989518,3.5667,-7.3316,5.7711,SITTING
12989538,3.556,-7.3332,5.7782,SITTING
12989558,3.5437,-7.3299,5.7816,SITTING
12989578,3.5421,-7.3309,5.7872,SITTING
12989598,3.5398,-7.3268,5.7982,SITTING
12989618,3.5323,-7.3181,5.8077,SITTING
12989638,3.5283,-7.3169,5.8111,SITTING
12989658,3.5249,-7.3194,5.8192,SITTING
12989678,3.501,-7.3169,5.8226,SITTING
12989698,3.4815,-7.3219,5.8297,SITTING
12989718,3.4717,-7.3359,5.8368,SITTING
12989738,3.4682,-7.3467,5.8525,SITTING
12989758,3.4835,-7.3652,5.8543,SITTING
12989778,3.438,-7.3396,5.8435,SITTING
12989798,3.3979,-7.3301,5.8374,SITTING
12989818,3.4025,-7.321,5.8343,SITTING
12989838,3.4111,-7.3238,5.8364,SITTING
12989858,3.4225,-7.3221,5.8381,SITTING
12989878,3.4396,-7.3172,5.8432,SITTING
12989898,3.4557,-7.3113,5.8555,SITTING
12989918,3.4615,-7.3028,5.8583,SITTING
12989938,3.459,-7.2987,5.8643,SITTING
12989958,3.4557,-7.2916,5.8783,SITTING
12989978,3.4567,-7.287,5.8907,SITTING
12989998,3.4577,-7.2851,5.9071,SITTING
12990018,3.4557,-7.2795,5.9167,SITTING
12990038,3.4551,-7.2676,5.9133,SITTING
12990058,3.46,-7.2526,5.905,SITTING
12990078,3.4631,-7.2415,5.9058,SITTING
12990098,3.4702,-7.2369,5.9092,SITTING
12990118,3.4797,-7.2369,5.9125,SITTING
12990138,3.487,-7.2321,5.9155,SITTING
12990158,3.4895,-7.2223,5.8946,SITTING
12990178,3.4888,-7.2725,5.8753,SITTING
12990198,3.4888,-7.296,5.9107,SITTING
12990218,3.5236,-7.3096,5.9271,SITTING
12990238,3.5373,-7.3071,5.9262,SITTING
12990258,3.5228,-7.2856,5.893,SITTING
12990278,3.5216,-7.2548,5.8785,SITTING
12990298,3.5074,-7.1982,5.8779,SITTING
12990318,3.5118,-7.1817,5.8828,SITTING
12990338,3.5183,-7.1706,5.8933,SITTING
12990358,3.5338,-7.1485,5.899,SITTING
12990378,3.5442,-7.1319,5.9042,SITTING
12990398,3.551,-7.1211,5.907,SITTING
12990418,3.5487,-7.101,5.9166,SITTING
12990438,3.5462,-7.0701,5.9272,SITTING
12990458,3.5534,-7.0575,5.9451,SITTING
12990478,3.5639,-7.0628,5.9669,SITTING
12990498,3.5581,-7.0774,5.9753,SITTING
12990518,3.5463,-7.0902,5.967,SITTING
12990538,3.5301,-7.1061,5.9501,SITTING
12990558,3.4973,-7.1311,5.9377,SITTING
12990578,3.4473,-7.1533,5.9246,SITTING
12990598,3.3949,-7.1929,5.9141,SITTING
12990618,3.3442,-7.2454,5.9095,SITTING
12990638,3.3212,-7.3217,5.9345,SITTING
12990658,3.2838,-7.3984,5.9267,SITTING
12990678,3.2849,-7.4767,5.8822,SITTING
12990698,3.3479,-7.5354,5.8755,SITTING
12990718,3.3482,-7.568,5.8631,SITTING
12990738,3.3193,-7.5634,5.8536,SITTING
12990758,3.291,-7.5101,5.8263,SITTING
12990778,3.2534,-7.4918,5.8184,SITTING
12990798,3.2468,-7.4791,5.7826,SITTING
12990818,3.2158,-7.4779,5.758,SITTING
12990838,3.1833,-7.4834,5.7458,SITTING
12990858,3.1561,-7.4944,5.7471,SITTING
12990878,3.136,-7.5168,5.7535,SITTING
12990898,3.1104,-7.5448,5.7597,SITTING
12990918,3.0963,-7.5843,5.7665,SITTING
12990938,3.0845,-7.6216,5.7718,SITTING
12990958,3.0733,-7.6464,5.7659,SITTING
12990978,3.0709,-7.6674,5.7547,SITTING
12990998,3.0866,-7.6817,5.7419,SITTING
12991018,3.1065,-7.6874,5.7203,SITTING
12991038,3.1209,-7.6981,5.6938,SITTING
12991058,3.1383,-7.7036,5.6695,SITTING
12991078,3.1628,-7.7016,5.6617,SITTING
12991098,3.184,-7.701,5.648,SITTING
12991118,3.2079,-7.6958,5.6387,SITTING
12991138,3.2215,-7.6875,5.6424,SITTING
12991158,3.2336,-7.6904,5.6664,SITTING
12991178,3.2515,-7.6862,5.68,SITTING
12991198,3.2698,-7.6612,5.7192,SITTING
12991218,3.2951,-7.6059,5.7549,SITTING
12991238,3.3472,-7.5308,5.8106,SITTING
12991258,3.4524,-7.4707,5.8347,SITTING
12991278,3.4771,-7.3973,5.8478,SITTING
12991298,3.4929,-7.3325,5.8603,SITTING
12991318,3.4979,-7.2968,5.8836,SITTING
12991338,3.4967,-7.2716,5.9052,SITTING
12991358,3.492,-7.2586,5.9245,SITTING
12991378,3.4825,-7.2452,5.9432,SITTING
12991398,3.4758,-7.2355,5.9617,SITTING
12991418,3.4668,-7.2324,5.9638,SITTING
12991438,3.4632,-7.2239,5.9698,SITTING
12991458,3.4686,-7.2106,5.9665,SITTING
12991478,3.4785,-7.1991,5.9526,SITTING
12991498,3.4817,-7.1951,5.9412,SITTING
12991518,3.4769,-7.1917,5.9319,SITTING
12991538,3.4684,-7.1891,5.9304,SITTING
12991558,3.4598,-7.1863,5.9329,SITTING
12991578,3.4651,-7.1941,5.9347,SITTING
12991598,3.4885,-7.2004,5.9537,SITTING
12991618,3.5224,-7.2205,5.9695,SITTING
12991638,3.5278,-7.2254,5.9465,SITTING
12991658,3.5359,-7.2293,5.8973,SITTING
12991678,3.5446,-7.2243,5.8006,SITTING
12991698,3.5605,-7.2215,5.8587,SITTING
12991718,3.5323,-7.2057,5.8684,SITTING
12991738,3.4889,-7.2028,5.8956,SITTING
12991758,3.4793,-7.2002,5.9147,SITTING
12991778,3.4863,-7.2036,5.9199,SITTING
12991798,3.5005,-7.2109,5.9167,SITTING
12991818,3.5157,-7.2243,5.9086,SITTING
12991838,3.5232,-7.224,5.8946,SITTING
12991858,3.5367,-7.2295,5.8824,SITTING
12991878,3.5533,-7.2318,5.8801,SITTING
12991898,3.5721,-7.245,5.8778,SITTING
12991918,3.5856,-7.2529,5.8723,SITTING
12991938,3.5898,-7.2639,5.8635,SITTING
12991958,3.5927,-7.2568,5.8571,SITTING
12991978,3.5976,-7.2511,5.8472,SITTING
