timestamp_ms,acc_x,acc_y,acc_z,activity_label
2371498,-0.7553,8.8589,4.0164,SITTING
2371518,-0.7422,8.8413,4.0632,SITTING
2371538,-0.7394,8.8403,4.1125,SITTING
2371558,-0.7372,8.8309,4.1716,SITTING
2371578,-0.7137,8.8105,4.2119,SITTING
2371598,-0.6462,8.8196,4.2214,SITTING
2371618,-0.619,8.7928,4.1898,SITTING
2371638,-0.6155,8.7597,4.2104,SITTING
2371658,-0.63,8.7162,4.2527,SITTING
2371678,-0.6437,8.6727,4.2915,SITTING
2371698,-0.6556,8.6403,4.3267,SITTING
2371718,-0.6624,8.6121,4.3571,SITTING
2371738,-0.67,8.5875,4.3798,SITTING
2371758,-0.6767,8.5621,4.3918,SITTING
2371778,-0.6832,8.5443,4.4119,SITTING
2371798,-0.6803,8.5336,4.4314,SITTING
2371818,-0.6778,8.5266,4.4437,SITTING
2371838,-0.6729,8.5295,4.4585,SITTING
2371858,-0.6755,8.5328,4.4787,SITTING
2371878,-0.6747,8.5372,4.4799,SITTING
2371898,-0.6677,8.537,4.48,SITTING
2371918,-0.6656,8.5341,4.4805,SITTING
2371938,-0.6638,8.5279,4.4778,SITTING
2371958,-0.6549,8.5315,4.4738,SITTING
2371978,-0.6416,8.5336,4.4505,SITTING
2371998,-0.6374,8.5541,4.4188,SITTING
2372018,-0.6521,8.5666,4.4318,SITTING
2372038,-0.6471,8.5499,4.4357,SITTING
2372058,-0.6446,8.4992,4.4485,SITTING
2372078,-0.6604,8.4975,4.4953,SITTING
2372098,-0.6779,8.5254,4.4553,SITTING
2372118,-0.6737,8.5595,4.4314,SITTING
2372138,-0.6715,8.5942,4.4054,SITTING
2372158,-0.6725,8.6157,4.3759,SITTING
2372178,-0.6839,8.621,4.3439,SITTING
2372198,-0.6965,8.6339,4.3265,SITTING
2372218,-0.7141,8.6539,4.3216,SITTING
2372238,-0.7323,8.6687,4.3215,SITTING
2372258,-0.7456,8.6828,4.3163,SITTING
2372278,-0.7493,8.6838,4.3105,SITTING
2372298,-0.7379,8.6716,4.3153,SITTING
2372318,-0.7254,8.6505,4.3123,SITTING
2372338,-0.7097,8.6336,4.3253,SITTING
2372358,-0.693,8.6176,4.3477,SITTING
2372378,-0.6825,8.5995,4.3684,SITTING
2372398,-0.6777,8.5941,4.3813,SITTING
2372418,-0.6793,8.5888,4.3904,SITTING
2372438,-0.6826,8.5901,4.4076,SITTING
2372458,-0.6928,8.5966,4.416,SITTING
2372478,-0.7068,8.6011,4.4102,SITTING
2372498,-0.72,8.5817,4.3906,SITTING
2372518,-0.7306,8.5558,4.4163,SITTING
2372538,-0.7471,8.5421,4.4066,SITTING
2372558,-0.7439,8.558,4.3158,SITTING
2372578,-0.7206,8.5578,4.2974,SITTING
2372598,-0.7277,8.5678,4.3257,SITTING
2372618,-0.7358,8.5759,4.3517,SITTING
2372638,-0.7387,8.588,4.3687,SITTING
2372658,-0.7398,8.5922,4.3687,SITTING
2372678,-0.739,8.5807,4.3763,SITTING
2372698,-0.7423,8.5782,4.3814,SITTING
2372718,-0.7473,8.5757,4.3863,SITTING
2372738,-0.7429,8.5732,4.3896,SITTING
2372758,-0.7267,8.5755,4.3849,SITTING
2372778,-0.7257,8.5796,4.3791,SITTING
2372798,-0.738,8.5967,4.377,SITTING
2372818,-0.7524,8.6237,4.3643,SITTING
2372838,-0.7622,8.6347,4.3608,SITTING
2372858,-0.7672,8.6216,4.3673,SITTING
2372878,-0.7716,8.6026,4.3748,SITTING
2372898,-0.7824,8.5852,4.3792,SITTING
2372918,-0.7836,8.5772,4.3836,SITTING
2372938,-0.7893,8.5751,4.3873,SITTING
2372958,-0.7958,8.5737,4.3996,SITTING
2372978,-0.7971,8.584,4.3817,SITTING
2372998,-0.7414,8.6022,4.3472,SITTING
2373018,-0.7351,8.6097,4.3476,SITTING
2373038,-0.7302,8.5549,4.3505,SITTING
2373058,-0.72,8.5358,4.299,SITTING
2373078,-0.74,8.5263,4.2955,SITTING
2373098,-0.7392,8.5426,4.3019,SITTING
2373118,-0.7387,8.5555,4.3092,SITTING
2373138,-0.7457,8.5631,4.3112,SITTING
2373158,-0.7559,8.5658,4.3082,SITTING
2373178,-0.7679,8.5779,4.3171,SITTING
2373198,-0.7783,8.5878,4.3175,SITTING
2373218,-0.7793,8.5939,4.3159,SITTING
2373238,-0.7802,8.6024,4.3158,SITTING
2373258,-0.7764,8.6056,4.313,SITTING
2373278,-0.7695,8.6027,4.3199,SITTING
2373298,-0.7622,8.6044,4.3207,SITTING
2373318,-0.7553,8.6091,4.3244,SITTING
2373338,-0.7552,8.6151,4.3207,SITTING
2373358,-0.759,8.6189,4.3225,SITTING
2373378,-0.7563,8.6192,4.3225,SITTING
2373398,-0.7608,8.623,4.3192,SITTING
2373418,-0.756,8.6205,4.3111,SITTING
2373438,-0.7568,8.612,4.3163,SITTING
2373458,-0.7603,8.6137,4.314,SITTING
2373478,-0.7826,8.613,4.3209,SITTING
2373498,-0.8038,8.611,4.2963,SITTING
2373518,-0.8012,8.6175,4.2469,SITTING
2373538,-0.7737,8.6945,4.2003,SITTING
2373558,-0.7751,8.7145,4.142,SITTING
2373578,-0.7639,8.7113,4.1566,SITTING
2373598,-0.7669,8.7079,4.1808,SITTING
2373618,-0.7731,8.6995,4.1988,SITTING
2373638,-0.7762,8.6927,4.2143,SITTING
2373658,-0.7646,8.6873,4.2222,SITTING
2373678,-0.76,8.68,4.2333,SITTING
2373698,-0.7612,8.6769,4.2367,SITTING
2373718,-0.7543,8.6688,4.2349,SITTING
2373738,-0.7527,8.6578,4.2473,SITTING
2373758,-0.7599,8.6581,4.2536,SITTING
2373778,-0.7709,8.6659,4.2551,SITTING
2373798,-0.777,8.6653,4.2608,SITTING
2373818,-0.7756,8.6529,4.2675,SITTING
2373838,-0.7747,8.6413,4.2709,SITTING
2373858,-0.7725,8.6344,4.2688,SITTING
2373878,-0.7685,8.6308,4.2723,SITTING
2373898,-0.7708,8.6316,4.2795,SITTING
2373918,-0.7732,8.6368,4.2835,SITTING
2373938,-0.7999,8.6446,4.266,SITTING
2373958,-0.811,8.6489,4.244,SITTING
2373978,-0.8182,8.6505,4.2724,SITTING
2373998,-0.8573,8.6391,4.2794,SITTING
2374018,-0.8715,8.6096,4.2948,SITTING
2374038,-0.8967,8.5976,4.2505,SITTING
2374058,-0.8925,8.6024,4.2615,SITTING
2374078,-0.8858,8.5489,4.2686,SITTING
2374098,-0.8667,8.5496,4.2551,SITTING
2374118,-0.8537,8.5612,4.2556,SITTING
2374138,-0.8377,8.5752,4.262,SITTING
2374158,-0.8212,8.594,4.2666,SITTING
2374178,-0.8067,8.5998,4.2712,SITTING
2374198,-0.8026,8.6008,4.273,SITTING
2374218,-0.8076,8.6009,4.2726,SITTING
2374238,-0.8051,8.6111,4.2686,SITTING
2374258,-0.7946,8.624,4.2669,SITTING
2374278,-0.7795,8.6326,4.2641,SITTING
2374298,-0.7674,8.6366,4.2633,SITTING
2374318,-0.7623,8.638,4.2638,SITTING
2374338,-0.7638,8.6372,4.268,SITTING
2374358,-0.7684,8.6356,4.2638,SITTING
2374378,-0.7667,8.6263,4.265,SITTING
2374398,-0.7694,8.6296,4.2617,SITTING
2374418,-0.7798,8.6363,4.2699,SITTING
2374438,-0.7724,8.6261,4.2712,SITTING
2374458,-0.7661,8.6494,4.2552,SITTING
2374478,-0.7701,8.658,4.2773,SITTING
2374498,-0.7753,8.6659,4.3288,SITTING
2374518,-0.7381,8.6409,4.3149,SITTING
2374538,-0.7732,8.6313,4.3117,SITTING
2374558,-0.7807,8.6294,4.3122,SITTING
2374578,-0.7769,8.6313,4.2959,SITTING
2374598,-0.7708,8.6396,4.2838,SITTING
2374618,-0.7669,8.6451,4.2863,SITTING
2374638,-0.7665,8.644,4.2898,SITTING
2374658,-0.7689,8.6384,4.2946,SITTING
2374678,-0.773,8.6294,4.2947,SITTING
2374698,-0.7799,8.6306,4.2976,SITTING
2374718,-0.7818,8.6389,4.2997,SITTING
2374738,-0.7739,8.6427,4.2914,SITTING
2374758,-0.7621,8.645,4.2785,SITTING
2374778,-0.7598,8.6495,4.275,SITTING
2374798,-0.7504,8.6542,4.2743,SITTING
2374818,-0.7468,8.654,4.2785,SITTING
2374838,-0.7456,8.6486,4.2711,SITTING
2374858,-0.7363,8.6497,4.2672,SITTING
2374878,-0.7408,8.6461,4.2651,SITTING
2374898,-0.738,8.6514,4.2633,SITTING
2374918,-0.7338,8.6584,4.2713,SITTING
2374938,-0.7428,8.6692,4.2643,SITTING
2374958,-0.7562,8.6568,4.2283,SITTING
2374978,-0.7396,8.6386,4.1791,SITTING
2374998,-0.7103,8.6231,4.2203,SITTING
2375018,-0.6713,8.6099,4.2063,SITTING
2375038,-0.6564,8.6428,4.1539,SITTING
2375058,-0.6573,8.6459,4.168,SITTING
2375078,-0.6724,8.6429,4.18,SITTING
2375098,-0.6863,8.6405,4.1974,SITTING
2375118,-0.69,8.6386,4.2093,SITTING
2375138,-0.693,8.6409,4.2236,SITTING
2375158,-0.7009,8.6509,4.2324,SITTING
2375178,-0.6952,8.6488,4.2302,SITTING
2375198,-0.6939,8.6435,4.2317,SITTING
2375218,-0.7035,8.6446,4.2436,SITTING
2375238,-0.704,8.6558,4.2496,SITTING
2375258,-0.7033,8.6602,4.2544,SITTING
2375278,-0.7021,8.6647,4.2557,SITTING
2375298,-0.7058,8.6728,4.2611,SITTING
2375318,-0.7056,8.6728,4.2555,SITTING
2375338,-0.6991,8.6627,4.2494,SITTING
2375358,-0.6903,8.6535,4.2542,SITTING
2375378,-0.6914,8.651,4.2628,SITTING
2375398,-0.6733,8.6537,4.2571,SITTING
2375418,-0.6601,8.6463,4.2514,SITTING
2375438,-0.6482,8.6915,4.2271,SITTING
2375458,-0.6433,8.6545,4.2289,SITTING
2375478,-0.6062,8.6237,4.2598,SITTING
2375498,-0.6253,8.6338,4.2603,SITTING
2375518,-0.565,8.6294,4.2547,SITTING
2375538,-0.5454,8.6237,4.2828,SITTING
2375558,-0.5679,8.625,4.2926,SITTING
2375578,-0.5886,8.627,4.2967,SITTING
2375598,-0.6043,8.6249,4.3039,SITTING
2375618,-0.6182,8.6239,4.3031,SITTING
2375638,-0.6359,8.6286,4.3082,SITTING
2375658,-0.6446,8.6337,4.3067,SITTING
2375678,-0.6515,8.6407,4.3076,SITTING
2375698,-0.66,8.6478,4.3087,SITTING
2375718,-0.663,8.6519,4.3166,SITTING
2375738,-0.6678,8.6496,4.3256,SITTING
2375758,-0.6732,8.6506,4.3272,SITTING
2375778,-0.6758,8.6551,4.3306,SITTING
2375798,-0.6873,8.6494,4.3285,SITTING
2375818,-0.6891,8.6353,4.328,SITTING
2375838,-0.6951,8.6299,4.3244,SITTING
2375858,-0.6926,8.6308,4.3162,SITTING
2375878,-0.6866,8.6287,4.3094,SITTING
2375898,-0.6666,8.6268,4.3048,SITTING
2375918,-0.7018,8.6132,4.3099,SITTING
2375938,-0.6787,8.591,4.3711,SITTING
2375958,-0.7121,8.5935,4.3787,SITTING
2375978,-0.7115,8.6231,4.3563,SITTING
2375998,-0.7027,8.6258,4.3172,SITTING
2376018,-0.6987,8.6228,4.367,SITTING
2376038,-0.6804,8.623,4.3882,SITTING
2376058,-0.677,8.6159,4.3844,SITTING
2376078,-0.6817,8.6093,4.3768,SITTING
2376098,-0.6882,8.6086,4.3688,SITTING
2376118,-0.6886,8.6099,4.3593,SITTING
2376138,-0.6901,8.6092,4.3462,SITTING
2376158,-0.6951,8.6152,4.3423,SITTING
2376178,-0.699,8.6207,4.3437,SITTING
2376198,-0.6974,8.6254,4.3467,SITTING
2376218,-0.6954,8.6366,4.3427,SITTING
2376238,-0.6938,8.64,4.3448,SITTING
2376258,-0.6964,8.6351,4.3455,SITTING
2376278,-0.7019,8.6296,4.3331,SITTING
2376298,-0.7063,8.6258,4.326,SITTING
2376318,-0.7014,8.6306,4.3231,SITTING
2376338,-0.693,8.6358,4.3187,SITTING
2376358,-0.6945,8.6327,4.319,STAND_UP
2376378,-0.6941,8.6325,4.3146,STAND_UP
2376398,-0.7,8.6046,4.3059,STAND_UP
2376418,-0.7369,8.5924,4.3025,STAND_UP
2376438,-0.792,8.5939,4.3184,STAND_UP
2376458,-0.7823,8.6285,4.3288,STAND_UP
2376478,-0.7492,8.6566,4.2936,STAND_UP
2376498,-0.7518,8.6561,4.2647,STAND_UP
2376518,-0.7576,8.6392,4.2972,STAND_UP
2376538,-0.758,8.6329,4.3079,STAND_UP
2376558,-0.7518,8.637,4.311,STAND_UP
2376578,-0.744,8.6327,4.311,STAND_UP
2376598,-0.7322,8.6302,4.3108,STAND_UP
2376618,-0.7226,8.6256,4.3107,STAND_UP
2376638,-0.7289,8.6245,4.3144,STAND_UP
2376658,-0.7329,8.6248,4.3088,STAND_UP
2376678,-0.7278,8.624,4.3147,STAND_UP
2376698,-0.7248,8.6279,4.3156,STAND_UP
2376718,-0.7315,8.6244,4.3137,STAND_UP
2376738,-0.7361,8.6254,4.3169,STAND_UP
2376758,-0.733,8.6329,4.3099,STAND_UP
2376778,-0.7297,8.6388,4.2976,STAND_UP
2376798,-0.7271,8.6446,4.2888,STAND_UP
2376818,-0.7306,8.6464,4.2892,STAND_UP
2376838,-0.7297,8.6432,4.2979,STAND_UP
2376858,-0.7469,8.6404,4.287,STAND_UP
2376878,-0.7781,8.6392,4.2928,STAND_UP
2376898,-0.7973,8.6596,4.3577,STAND_UP
2376918,-0.7291,8.6592,4.3399,STAND_UP
2376938,-0.7191,8.681,4.2539,STAND_UP
2376958,-0.7236,8.6904,4.205,STAND_UP
2376978,-0.723,8.7431,4.191,STAND_UP
2376998,-0.6863,8.7951,4.0968,STAND_UP
2377018,-0.6446,8.828,4.033,STAND_UP
2377038,-0.6275,8.8631,3.9708,STAND_UP
2377058,-0.622,8.9046,3.929,STAND_UP
2377078,-0.6163,8.9512,3.8801,STAND_UP
2377098,-0.6053,8.9758,3.8218,STAND_UP
2377118,-0.5892,8.975,3.777,STAND_UP
2377138,-0.5845,8.9654,3.7678,STAND_UP
2377158,-0.5852,8.9624,3.7729,STAND_UP
2377178,-0.5837,8.9778,3.7695,STAND_UP
2377198,-0.5516,9.0046,3.7589,STAND_UP
2377218,-0.5015,8.9943,3.7677,STAND_UP
2377238,-0.4567,8.9622,3.8024,STAND_UP
2377258,-0.4428,8.9315,3.8516,STAND_UP
2377278,-0.4427,8.8786,3.9027,STAND_UP
2377298,-0.4666,8.8245,3.9751,STAND_UP
2377318,-0.4813,8.7765,4.0851,STAND_UP
2377338,-0.4993,8.7438,4.2133,STAND_UP
2377358,-0.5068,8.7201,4.3741,STAND_UP
2377378,-0.5232,8.6899,4.4975,STAND_UP
2377398,-0.5681,8.6663,4.6614,STAND_UP
2377418,-0.6461,8.6242,4.8189,STAND_UP
2377438,-0.7514,8.5245,4.9881,STAND_UP
2377458,-0.8188,8.3704,5.1788,STAND_UP
2377478,-0.895,8.141,5.4759,STAND_UP
2377498,-0.9738,7.8741,5.7793,STAND_UP
2377518,-1.0752,7.5967,6.1021,STAND_UP
2377538,-1.1928,7.3106,6.4349,STAND_UP
2377558,-1.3141,7.0284,6.7558,STAND_UP
2377578,-1.4366,6.7435,7.0689,STAND_UP
2377598,-1.5531,6.4906,7.3959,STAND_UP
2377618,-1.6495,6.267,7.714,STAND_UP
2377638,-1.7257,6.0606,8.0143,STAND_UP
2377658,-1.8232,5.838,8.2898,STAND_UP
2377678,-1.9371,5.5717,8.527,STAND_UP
2377698,-2.0368,5.2996,8.7416,STAND_UP
2377718,-2.1192,5.0348,8.9473,STAND_UP
2377738,-2.1793,4.8,9.1271,STAND_UP
2377758,-2.2102,4.5771,9.2795,STAND_UP
2377778,-2.2293,4.3892,9.3955,STAND_UP
2377798,-2.2568,4.2512,9.4861,STAND_UP
2377818,-2.2639,4.1451,9.5554,STAND_UP
2377838,-2.2508,4.0569,9.5983,STAND_UP
2377858,-2.2157,3.9624,9.5966,STAND_UP
2377878,-2.1962,3.9028,9.5896,STAND_UP
2377898,-2.1843,3.8626,9.5653,STAND_UP
2377918,-2.2493,3.8654,9.5853,STAND_UP
2377938,-2.253,3.8919,9.5961,STAND_UP
2377958,-2.2234,3.9045,9.5441,STAND_UP
2377978,-2.1898,3.9821,9.4712,STAND_UP
2377998,-2.1453,4.083,9.3977,STAND_UP
2378018,-2.0981,4.1834,9.3018,STAND_UP
2378038,-2.0571,4.2877,9.1709,STAND_UP
2378058,-2.0002,4.3994,9.0285,STAND_UP
2378078,-1.933,4.5169,8.8891,STAND_UP
2378098,-1.8663,4.6448,8.7376,STAND_UP
2378118,-1.8024,4.7666,8.5863,STAND_UP
2378138,-1.7457,4.8672,8.4368,STAND_UP
2378158,-1.6838,4.9875,8.2725,STAND_UP
2378178,-1.6104,5.1239,8.0874,STAND_UP
2378198,-1.525,5.2723,7.8802,STAND_UP
2378218,-1.4392,5.3843,7.6716,STAND_UP
2378238,-1.3387,5.5427,7.4053,STAND_UP
2378258,-1.2277,5.7115,7.1278,STAND_UP
2378278,-1.118,5.8816,6.8494,STAND_UP
2378298,-1.0238,6.051,6.5786,STAND_UP
2378318,-0.9678,6.2172,6.3175,STAND_UP
2378338,-0.9584,6.407,6.0668,STAND_UP
2378358,-0.9577,6.6099,5.7918,STAND_UP
2378378,-0.9107,6.7886,5.558,STAND_UP
2378398,-0.8582,6.9431,5.3403,STAND_UP
2378418,-0.7656,7.125,5.06,STAND_UP
2378438,-0.735,7.3479,4.7849,STAND_UP
2378458,-0.71,7.5384,4.4563,STAND_UP
2378478,-0.666,7.71,4.249,STAND_UP
2378498,-0.5988,7.8431,4.0315,STAND_UP
2378518,-0.5485,7.9707,3.8242,STAND_UP
2378538,-0.5141,8.132,3.6272,STAND_UP
2378558,-0.4778,8.2786,3.4477,STAND_UP
2378578,-0.4369,8.3805,3.2965,STAND_UP
2378598,-0.3833,8.4343,3.1722,STAND_UP
2378618,-0.3272,8.4679,3.0604,STAND_UP
2378638,-0.2837,8.5017,2.9449,STAND_UP
2378658,-0.2646,8.55,2.8118,STAND_UP
2378678,-0.2761,8.6363,2.6917,STAND_UP
2378698,-0.2927,8.7304,2.5846,STAND_UP
2378718,-0.3031,8.8158,2.4712,STAND_UP
2378738,-0.3108,8.8998,2.3678,STAND_UP
2378758,-0.3066,8.9764,2.2908,STAND_UP
2378778,-0.311,9.0589,2.247,STAND_UP
2378798,-0.3199,9.1414,2.2066,STAND_UP
2378818,-0.3094,9.2249,2.1871,STAND_UP
2378838,-0.3261,9.3298,2.1333,STAND_UP
2378858,-0.3518,9.4525,2.1161,STAND_UP
2378878,-0.3735,9.5553,2.1146,STAND_UP
2378898,-0.358,9.7028,2.0614,STAND_UP
2378918,-0.3414,9.7235,2.0032,STAND_UP
2378938,-0.2998,9.6812,1.9736,STAND_UP
2378958,-0.2653,9.6276,1.9185,STAND_UP
2378978,-0.2665,9.5719,1.8905,STAND_UP
2378998,-0.2906,9.5272,1.8563,STAND_UP
2379018,-0.3137,9.4936,1.8298,STAND_UP
2379038,-0.3342,9.488,1.8074,STAND_UP
2379058,-0.3451,9.4959,1.7955,STANDING
2379078,-0.3411,9.5149,1.7831,STANDING
2379098,-0.331,9.5351,1.7796,STANDING
2379118,-0.3326,9.5552,1.7552,STANDING
2379138,-0.3345,9.5835,1.7219,STANDING
2379158,-0.3316,9.6024,1.6898,STANDING
2379178,-0.3367,9.6065,1.6605,STANDING
2379198,-0.3397,9.6103,1.6375,STANDING
2379218,-0.3271,9.6054,1.6276,STANDING
2379238,-0.3182,9.5894,1.6278,STANDING
2379258,-0.3088,9.5597,1.6354,STANDING
2379278,-0.2809,9.5286,1.618,STANDING
2379298,-0.2715,9.5116,1.6152,STANDING
2379318,-0.27,9.496,1.6367,STANDING
2379338,-0.2848,9.4829,1.6176,STANDING
2379358,-0.2843,9.4177,1.6208,STANDING
2379378,-0.2736,9.4104,1.6092,STANDING
2379398,-0.2597,9.4115,1.5882,STANDING
2379418,-0.2533,9.4309,1.5947,STANDING
2379438,-0.2573,9.4527,1.5896,STANDING
2379458,-0.2654,9.4716,1.6001,STANDING
2379478,-0.268,9.4795,1.6016,STANDING
2379498,-0.2664,9.4847,1.5992,STANDING
2379518,-0.2606,9.4938,1.5907,STANDING
2379538,-0.2597,9.504,1.5933,STANDING
2379558,-0.2644,9.5177,1.5953,STANDING
2379578,-0.2692,9.5249,1.5867,STANDING
2379598,-0.2846,9.5336,1.5833,STANDING
2379618,-0.2984,9.5315,1.5702,STANDING
2379638,-0.2975,9.5297,1.5695,STANDING
2379658,-0.296,9.5368,1.5794,STANDING
2379678,-0.2972,9.5357,1.5803,STANDING
2379698,-0.2854,9.5302,1.5914,STANDING
2379718,-0.2769,9.5216,1.6028,STANDING
2379738,-0.2851,9.5189,1.6084,STANDING
2379758,-0.2932,9.5047,1.617,STANDING
2379778,-0.2925,9.4877,1.6624,STANDING
2379798,-0.3073,9.4971,1.6936,STANDING
2379818,-0.3096,9.523,1.6805,STANDING
2379838,-0.2961,9.4874,1.7077,STANDING
2379858,-0.2525,9.4636,1.7165,STANDING
2379878,-0.2404,9.4664,1.7018,STANDING
2379898,-0.2277,9.4675,1.7123,STANDING
2379918,-0.2752,9.472,1.7101,STANDING
2379938,-0.2898,9.4732,1.7057,STANDING
2379958,-0.2942,9.4658,1.7107,STANDING
2379978,-0.2988,9.4635,1.72,STANDING
2379998,-0.3065,9.4633,1.7156,STANDING
2380018,-0.3125,9.4626,1.7158,STANDING
2380038,-0.3193,9.4683,1.7103,STANDING
2380058,-0.3238,9.4748,1.7048,STANDING
2380078,-0.3246,9.4714,1.7014,STANDING
2380098,-0.3226,9.4616,1.7062,STANDING
2380118,-0.3305,9.4555,1.7043,STANDING
2380138,-0.3432,9.4534,1.7038,STANDING
2380158,-0.3562,9.4572,1.7111,STANDING
2380178,-0.3639,9.4602,1.71,STANDING
2380198,-0.3592,9.4656,1.7147,STANDING
2380218,-0.3571,9.4774,1.7169,STANDING
2380238,-0.3516,9.5015,1.7534,STANDING
2380258,-0.344,9.5177,1.7137,STANDING
2380278,-0.327,9.5121,1.7103,STANDING
2380298,-0.3101,9.5241,1.6639,STANDING
2380318,-0.321,9.5349,1.5646,STANDING
2380338,-0.311,9.5059,1.5632,STANDING
2380358,-0.3183,9.5027,1.6036,STANDING
2380378,-0.324,9.5037,1.6353,STANDING
2380398,-0.3304,9.5017,1.659,STANDING
2380418,-0.3375,9.5112,1.6706,STANDING
2380438,-0.3461,9.5124,1.6718,STANDING
2380458,-0.3528,9.5095,1.6736,STANDING
2380478,-0.3452,9.5091,1.6807,STANDING
2380498,-0.3392,9.5143,1.682,STANDING
2380518,-0.3373,9.5168,1.6828,STANDING
2380538,-0.3411,9.5122,1.6819,STANDING
2380558,-0.3396,9.5066,1.6912,STANDING
2380578,-0.3318,9.5039,1.7024,STANDING
2380598,-0.3247,9.4954,1.7098,STANDING
2380618,-0.3236,9.4941,1.7156,STANDING
2380638,-0.3199,9.4927,1.7194,STANDING
2380658,-0.3132,9.4935,1.7311,STANDING
2380678,-0.3097,9.4962,1.7356,STANDING
2380698,-0.3115,9.489,1.7339,STANDING
2380718,-0.3109,9.4861,1.7408,STANDING
2380738,-0.3077,9.4823,1.7723,STANDING
2380758,-0.3209,9.4934,1.7866,STANDING
2380778,-0.3129,9.4955,1.746,STANDING
2380798,-0.3385,9.4907,1.7585,STANDING
2380818,-0.3242,9.4914,1.754,STANDING
2380838,-0.3056,9.4792,1.7236,STANDING
2380858,-0.3118,9.4808,1.7269,STANDING
2380878,-0.3167,9.4859,1.7251,STANDING
2380898,-0.318,9.4863,1.73,STANDING
2380918,-0.3193,9.4848,1.7377,STANDING
2380938,-0.3249,9.4936,1.7437,STANDING
2380958,-0.3245,9.4961,1.7516,STANDING
2380978,-0.3243,9.4975,1.7617,STANDING
2380998,-0.3279,9.5013,1.7606,STANDING
2381018,-0.3194,9.497,1.7643,STANDING
2381038,-0.3129,9.4897,1.7652,STANDING
2381058,-0.3092,9.4876,1.77,STANDING
2381078,-0.3128,9.4776,1.7774,STANDING
2381098,-0.3159,9.4721,1.7764,STANDING
2381118,-0.3163,9.4769,1.7732,STANDING
2381138,-0.3224,9.4828,1.7669,STANDING
2381158,-0.3225,9.4865,1.7637,STANDING
2381178,-0.315,9.4771,1.7604,STANDING
2381198,-0.3364,9.4899,1.7935,STANDING
2381218,-0.3538,9.5058,1.8216,STANDING
2381238,-0.3897,9.5266,1.8081,STANDING
2381258,-0.4405,9.5469,1.7644,STANDING
2381278,-0.4474,9.5741,1.7414,STANDING
2381298,-0.4523,9.5797,1.7225,STANDING
2381318,-0.4317,9.5695,1.7286,STANDING
2381338,-0.4157,9.5668,1.7316,STANDING
2381358,-0.401,9.5565,1.7287,STANDING
2381378,-0.3854,9.5397,1.7331,STANDING
2381398,-0.368,9.5319,1.729,STANDING
2381418,-0.3521,9.5291,1.7255,STANDING
2381438,-0.3448,9.5259,1.7115,STANDING
2381458,-0.3379,9.5187,1.6995,STANDING
2381478,-0.3336,9.5184,1.7009,STANDING
2381498,-0.3354,9.5154,1.6926,STANDING
2381518,-0.3386,9.511,1.6847,STANDING
2381538,-0.335,9.5151,1.6787,STANDING
2381558,-0.3357,9.5192,1.6776,STANDING
2381578,-0.337,9.5197,1.6785,STANDING
2381598,-0.3364,9.5128,1.6801,STANDING
2381618,-0.3434,9.5138,1.686,STANDING
2381638,-0.3411,9.5147,1.6735,STANDING
2381658,-0.3361,9.5142,1.6623,STANDING
2381678,-0.3318,9.5091,1.6906,STANDING
2381698,-0.315,9.5448,1.683,STANDING
2381718,-0.2958,9.5526,1.7114,STANDING
2381738,-0.3098,9.5394,1.7487,STANDING
2381758,-0.3001,9.5296,1.7512,STANDING
2381778,-0.3124,9.5205,1.7687,STANDING
2381798,-0.319,9.519,1.764,STANDING
2381818,-0.319,9.5158,1.7482,STANDING
2381838,-0.3218,9.5126,1.7319,STANDING
2381858,-0.3288,9.5117,1.7235,STANDING
2381878,-0.3353,9.5117,1.7183,STANDING
2381898,-0.3368,9.511,1.7102,STANDING
2381918,-0.3455,9.5139,1.7049,STANDING
2381938,-0.3564,9.5108,1.6986,STANDING
2381958,-0.3629,9.5092,1.6963,STANDING
2381978,-0.363,9.5081,1.6926,STANDING
2381998,-0.3621,9.5063,1.6888,STANDING
2382018,-0.3603,9.5057,1.6857,STANDING
2382038,-0.3554,9.5116,1.678,STANDING
2382058,-0.35,9.5089,1.677,STANDING
2382078,-0.3451,9.5037,1.678,STANDING
2382098,-0.337,9.5075,1.6602,STANDING
2382118,-0.3243,9.4958,1.6602,STANDING
2382138,-0.3236,9.4963,1.6574,STANDING
2382158,-0.3295,9.5571,1.6429,STANDING
2382178,-0.3312,9.59,1.5788,STANDING
2382198,-0.3184,9.5923,1.5284,STANDING
2382218,-0.3389,9.6072,1.5496,STANDING
2382238,-0.3687,9.5415,1.5541,STANDING
2382258,-0.3851,9.5222,1.5583,STANDING
2382278,-0.3874,9.5233,1.5865,STANDING
2382298,-0.3903,9.5258,1.6075,STANDING
2382318,-0.3886,9.5221,1.6243,STANDING
2382338,-0.3828,9.5082,1.6381,STANDING
2382358,-0.3791,9.5007,1.6529,STANDING
2382378,-0.3734,9.4964,1.666,STANDING
2382398,-0.375,9.4939,1.6726,STANDING
2382418,-0.3764,9.4927,1.6789,STANDING
2382438,-0.369,9.4871,1.6831,STANDING
2382458,-0.3651,9.4853,1.6885,STANDING
2382478,-0.3582,9.4867,1.6963,STANDING
2382498,-0.3535,9.4833,1.6898,STANDING
2382518,-0.3525,9.4889,1.6882,STANDING
2382538,-0.3563,9.4981,1.6908,STANDING
2382558,-0.3632,9.4998,1.6871,STANDING
